id,created_at,text
527211403988307968,2014-10-28 21:32:48,RT @OakMayor14: US Senator @BarbaraBoxer officially endorsed Libby Schaaf (@libbyformayor) for Mayor of #Oakland today: http://t.co/pJqzHGQ…
527204163839471616,2014-10-28 21:04:02,"MT @WillKane: With a week before  #oakmayor election, @libbyformayor is endorsed by Sen.Boxer: http://t.co/l6S1UstHNx http://t.co/lBdENGbktS"
527203722397380608,2014-10-28 21:02:17,"RT @WillKane: With a week before the #oakmayor election, @libbyformayor is endorsed by @SenatorBoxer: http://t.co/LMzAFO8Xfw http://t.co/Yk…"
527202155023720448,2014-10-28 20:56:03,Sen. Barbara Boxer makes endorsement for Libby Schaaf in Oakland mayor's race http://t.co/jZ950GNNc6 #BackedByBoxer #oakmayor #schaafsurge
527191488543719424,2014-10-28 20:13:40,"RT @MJH510: On this day in history: The @EastBayExpress, @JerryBrownGov, @chjohnson, and @SenatorBoxer all agree on something. #oakmayor"
527186380590305280,2014-10-28 19:53:22,"""Libby has the credentials and experience, she’s not afraid to take a stand."" -- Sen. Barbara Boxer, 10/28/14. @EmergeCA #BackedByBoxer"
527183652308803584,2014-10-28 19:42:31,"RT @dto510: TODAY is the last day to put your absentee ballot in the mail for it to arrive on time! Or, drop it at 1221 Fallon or a polling…"
527173166980820992,2014-10-28 19:00:52,".@BarbaraBoxer: ""Libby will make safety her first priority and address the root causes of crime starting w/ better schools, jobs and wages."""
527172856715550721,2014-10-28 18:59:38,"RT @scoutlandish: First @JerryBrownGov, and now @SenatorBoxer endorsed @libbyformayor in #OakMayor race. Libby is definitely the one to lea…"
527170214530535424,2014-10-28 18:49:08,@noellewalker @KTVU You may have gotten the best photo of the day:) #BrutalShadows.
527169852985704448,2014-10-28 18:47:41,RT @noellewalker: Happening now--Sen. Barbara Boxer endorsing #LibbySchaaf for #Oakland mayor. http://t.co/Gax3ggX5XU #KTVU
527168259301199872,2014-10-28 18:41:22,RT @RebeccaForBART: I've been walking/phoning for @libbyformayor this month &amp; am amazed by huge increase in yes responses since @JerryBrown…
527163921774297088,2014-10-28 18:24:07,"“Libby is a smart, competent &amp; progressive leader w/ the know-how and the courage to get things done,” -Sen. Barbara Boxer. #BackedByBoxer"
527162512374906880,2014-10-28 18:18:31,Proud to be #BackedByBoxer. http://t.co/Df99AXf9GM
527159687150465024,2014-10-28 18:07:18,Crowd is building at our HQ for the announcement from Sen. Barbara Boxer. Come on down! http://t.co/YmOcxS8CVP
527153152580018176,2014-10-28 17:41:20,RT @TheOakbook: Chip Johnson says @libbyformayor is his first pick for #oakmayor. 2 Tuman &amp; 3 Quan http://t.co/nrlLmkXb4R
527136867347492864,2014-10-28 16:36:37,"In 1 hour, Sen. Barbara Boxer will be at our HQ for a big announcement. | 3909 Grand Avenue, 94610. | Join Us! #oakmayor"
527115354015682561,2014-10-28 15:11:08,"RT @SovernNation: Another endorsement for @libbyformayor today in #OakMayor race, this time from @SenatorBoxer. @JerryBrownGov's backing al…"
527112771305893888,2014-10-28 15:00:52,Sen. Barbara Boxer Announcement is set for 10:30 AM at our campaign  headquarters. Hope you will join us.
526925667116400640,2014-10-28 02:37:23,"@GonzOakland @jbcastle2 Been recognized by the 
OaklandBuildersAlliance with a special award, received their 1st place #oakmayor endorsement"
526925160910028800,2014-10-28 02:35:22,@GonzOakland @jbcastle2 I've eliminated redtape in approvals and made tech upgrades to building process so new businesses can open faster.
526923420408107008,2014-10-28 02:28:27,Quick REMINDER: Join Us for an exciting announcement at our campaign HQ | TUESDAY | 10:30 AM | 3909 Grand Avenue. #oakmayor
526897076265684992,2014-10-28 00:43:46,Open data proposal and a focus on Gov transparency played key role in Chip Johnson's decision to make Libby #1 choice http://t.co/EqAu96QVWK
526894699487842305,2014-10-28 00:34:20,"RT @WillKane: When @chjohnson votes he’ll choose: @libbyformayor, @joe4mayor and @jeanquan. He explains: http://t.co/Ey1UntPof4 #oakmayor"
526894466682982401,2014-10-28 00:33:24,"""Schaaf is not afraid to buck convention or step up to lead when necessary — and she is persistent as hell,"" writes @chjohnson of @SFGate."
526880710494138370,2014-10-27 23:38:45,Breaking: SF Chronicle Columnist Chip Johnson unveils his Top 3 Choices for Mayor: http://t.co/Sry0Ibqkxg #oakmayor #schaafsurge @OakMayor14
526879538525921280,2014-10-27 23:34:05,"""I’m making Schaaf my 1st choice,"" writes @chjohnson of SFGate. ""She is the best candidate with a legitimate shot at winning."" #oakmayor"
526878441128222720,2014-10-27 23:29:43,@38thNotes couldn't have said it better.
526875012737667072,2014-10-27 23:16:06,Thanks for the follow @38thNotes. Our team appreciates your special contribution to the Oakland story.
526862943292383233,2014-10-27 22:28:08,8 Days Left. 8 More Amazing Volunteers. Join them Tomorrow at 10:30AM at #TeamLibby HQ for an exciting announcement! http://t.co/DU1hhfQU0s
526846140780535808,2014-10-27 21:21:22,"Confidence, hands on experience and the independence to make tough decisions set Libby apart. http://t.co/ueDhu9hiM6 #oakmayor"
526844860884463616,2014-10-27 21:16:17,"@eastbaycitizen Today Libby defined raggedy roads as streets w/ ""significantly differed road maintenance issues."" #potholesontopofpotholes"
526840166728486913,2014-10-27 20:57:38,Join Us Tomorrow for an Exciting Announcement at our campaign HQ | 10:30 AM | 3909 Grand Avenue. #oakmayor
526835368742498304,2014-10-27 20:38:34,RT @fineplanner: Oakland friends--looking for #oakmayor &amp; city council insight? Check out @transpoakland's endorsements: http://t.co/HI4vZH…
526833097677893632,2014-10-27 20:29:33,"RT @reginaoak: @eoydc @libbyformayor ""it took me 7 weeks to walk the entire city of Oakland"". We can create opportunities http://t.co/K2zdb…"
526814860739219456,2014-10-27 19:17:05,"""Creating Economic Opportunity, Cultivating Community,"" a blog post by Libby Schaaf on @kivazip in #Oakland. https://t.co/VDR5EpBswL"
526804572266700801,2014-10-27 18:36:12,"RT @JonnyCPrice: ""As well as creating econ. opportunities, with @KivaZip we are cultivating community"". Guest blog by @libbyformayor https:…"
526783714353639424,2014-10-27 17:13:19,Read my plan to bridge the digital divide in #Oakland. http://t.co/zDekwbNxoE via @OakMayor14 #oakmayor
526779259193278464,2014-10-27 16:55:37,"Our campaign to bring effective, accountable leadership to Oakland is making news http://t.co/ueDhu9hiM6 #schaafsurge http://t.co/Hyjg73tS3X"
526622190397952000,2014-10-27 06:31:29,RT @JLDOakland: @libbyformayor LOL! You have my vote for GSOH and fast response alone.  In Oakland I would try @SeeClickFix first http://t.…
526567214623621121,2014-10-27 02:53:01,Stick your toes into the warm waters of democracy! Get involved this week! #10days We're at 3909 Grand Ave. Join us!
526545164152496128,2014-10-27 01:25:24,@sundstr0m 2/2 read more on this scope of work in today's tribune: http://t.co/ueDhu9hiM6 via @insidebayarea
526544702049243136,2014-10-27 01:23:34,@sundstr0m 1/2 Only 1 looking to create affordability for residents where they are NOW.Not just proposing to build more affordable units.
526531828933328896,2014-10-27 00:32:25,"@JLDOakland No, as it turns out most Parapsychologists are afraid of heights and hate the smell of material used on roads. #DrPeterVenkman"
526527438658879489,2014-10-27 00:14:58,Does anyone know what # to call if you want a pothole filled? What about if a streetlight goes out? Let me give you the 411 on 311.
526525961534066688,2014-10-27 00:09:06,.@sundstr0m 2/2 I voted to adopt a law to protect OAK tenants from evictions by landlords seeking to raise rents. http://t.co/hghde7nMuH
526525223617572864,2014-10-27 00:06:10,@sundstr0m What I Think | What I've Done | What I Will Do. ----&gt; Economic Revitalization Oakland Style: http://t.co/nynq9S6aqF #oakmayor
526520679185653761,2014-10-26 23:48:06,Other cities have reduced crime by as much as 80%. We have lessons we can learn from. We have no more excuses. We can and must do better.
526520105471967232,2014-10-26 23:45:50,"Oakland has an opportunity to build more housing without displacing our long-term residents and losing ""the secret sauce"" of this city."
526506668129927169,2014-10-26 22:52:26,These two were a BIG hit yesterday! Have a safe and happyhalloween in Oakland! http://t.co/kjIjVqetkf
526505647752228864,2014-10-26 22:48:23,RT @kenyaw: Mon 10/27 6pm #Oakland development forum w/ @jeanquan @libbyformayor @Kaplan4Oakland @bryanparker2014 @joe4mayor http://t.co/cJ…
526505395280281600,2014-10-26 22:47:22,"RT @OKcouncil: Mayoral forum on the future of #Oakland's built environment: Mon., Oct. 27 at 6PM at @aiaeb: http://t.co/yXhbyToyjk #oakmayo…"
526505186588512256,2014-10-26 22:46:33,We're getting started in 15 minutes if you're in the area of 1200 Lakeshore. http://t.co/k3UGtUZQdX
526479185707950082,2014-10-26 21:03:14,"Confidence, hands on experience and the independence to make tough decisions set Libby apart. http://t.co/ueDhu9hiM6 via @insidebayarea"
526473108119486464,2014-10-26 20:39:05,I've always approached issues trying to find a common ground. Something I'm known for is trying to strike a compromise and a balance.
526438688725561345,2014-10-26 18:22:18,Thank you @allentemplebc for welcoming me this morning. Great start to the day. http://t.co/VOZM4ZyiWP
526432510347980800,2014-10-26 17:57:45,"Oakland Tribune: a ""direct, concise and inclusive approach"" to tackling big issues is the force behind #schaafsurge. http://t.co/qONraaUYfH"
526414579593523200,2014-10-26 16:46:30,"Oakland Tribune: ""Libby Schaaf's political savvy behind electoral surge"" http://t.co/qONraaUYfH via @insidebayarea @mattoyeah #oakmayor"
526138701156347905,2014-10-25 22:30:16,Did you see us today? Our #DayofAction took us to all corners of Oakland. Find the photos on the Libby for Mayor Facebook page! #oakmayor
526136323946467328,2014-10-25 22:20:49,@transpoakland thank you! Your volunteers have been fantastic! 10 days!
526136151480889344,2014-10-25 22:20:08,@mdh @kenyaw thank you for your support.
526112748904538112,2014-10-25 20:47:08,Huge thanks to all the volunteers who make this so special. Your love for our city is what it's all about! #oakmayor http://t.co/OqV3uvnvfG
526094865054973952,2014-10-25 19:36:04,RT @kenyaw: At 7th &amp; Mandela in West #Oakland supporting my #1 #oakmayor candidate @libbyformayor w/volunteer Joan &amp; her daughter http://t.…
526085263567499264,2014-10-25 18:57:55,Next Stop Election Day! #TeamLibby holding it down at 98th Ave &amp; Golf Links during our #DayofAction canvass. http://t.co/GZWQFk9Q6D
526075994432479232,2014-10-25 18:21:05,73rd and Bancroft is #TeamLibby territory! So thankful for our #DayofAction volunteers! #rainorshine http://t.co/8ER0EniVe0
526065770258632704,2014-10-25 17:40:28,Find #TeamLibby at Foothill and Courtland! #DayofAction http://t.co/FGhbDG5BSi
526055140520775680,2014-10-25 16:58:13,Our day of action begins now!
525777846854098944,2014-10-24 22:36:21,".@joegarofoli @OakMayor14 If we do,we'll get Matt Shelton to run it! Have you read this? http://t.co/9mbdprZew0 (via @SBNation). @Athletics"
525770180815630336,2014-10-24 22:05:54,"Tomorrow: Libby will be at the Manifesta Salon Candidate Q&amp;A on Small Businesses &amp; Economic Revitalization, 2PM to 3PM at 831 Broadway."
525768168464084992,2014-10-24 21:57:54,RT @transpoakland: We like @libbyformayor for her housing platform too: 1) Develop densely at transit hubs 2) Preserve affordability http:/…
525751515294617600,2014-10-24 20:51:43,@joegarofoli @OakMayor14 We're committed to better informing EVEN that remaining .3%! Our house party RCV demos have been well received.
525742460719206400,2014-10-24 20:15:45,".@joegarofoli @OakMayor14 We wish it was that straightforward! Appearance aside, what do you think of it? [also: Go A's!] #rcv"
525741395806404608,2014-10-24 20:11:31,What I Think | What I've Done | What I Will Do. ----&gt; Economic Revitalization Oakland Style: http://t.co/nynq9S6aqF #oakmayor
525731510930776064,2014-10-24 19:32:14,"""I take Libby's message everywhere I go."" - Joseph Shivers who we met on our #walkacrossoakland. http://t.co/lewxEBK3hG"
525720618184880129,2014-10-24 18:48:57,G(et)O(ut)T(he)V(ote) in #Oakland on Saturday with #TeamLibby! Sign up to volunteer: http://t.co/MXbWCqmBn7  #schaafsurge #11DaysLeft
525716935741165569,2014-10-24 18:34:19,"This week, I voted to adopt a law to protect OAK tenants from evictions by landlords seeking to raise rents. http://t.co/hghde7nMuH"
525702528407568384,2014-10-24 17:37:04,RT @EmergeCA: 4 Native American women running for office in NM are @EmergeNM grads. Proud that Emerge candidates across US reflect their st…
525702364326420480,2014-10-24 17:36:25,RT @eastbaycitizen: #Oakmayor Fun Fact: Candidate Nancy Sidebotham adopted the cat once belonging to the late City Hall gadfly Sanjiv Handa.
525701275044700160,2014-10-24 17:32:05,"One of my earliest endorsers, @pahlkadot (founder of @codeforamerica), makes the @CNBC Next List! http://t.co/6ZTDB2raUi #TechLeaders4Libby"
525415003651047424,2014-10-23 22:34:33,RT @GOPublicSchools: Want to hear what @libbyformayor has to say about #Oakland education issues? Video: http://t.co/m3NM9rw6Qf #OakEdVoter
525401293691424769,2014-10-23 21:40:04,"Shop Oakland, Vote Oakland. We're thankful for the support of the team at #BeastOakland! http://t.co/D7LhvfXu7w #schaafsurge"
525362565623582720,2014-10-23 19:06:11,I'm honored to be endorsed by renowned sculptor Bruce Beasley who has &amp; continues to give so much to Oakland. - Libby http://t.co/FFTDXEaamK
525347489952829440,2014-10-23 18:06:16,Libby breaks down ranked choice voting. Watch! http://t.co/K70MiMxWkp  #RCV @EastBayExpress @WillKane @Matthew_Artz @eastbaycitizen @tdlove5
525343816065097728,2014-10-23 17:51:40,Watch our NEW video in which Libby discusses the nuts and bolts of ranked choice voting. http://t.co/5FOUZpf42X #oakmayor #RCV @OakMayor14
525144671597506562,2014-10-23 04:40:21,We have momentum. We have the issues on our side. Help us get Libby’s message out to the voters.” @CBSSF Poll: http://t.co/dtJFfNrJIS
525112789518401536,2014-10-23 02:33:39,Let's make sure we plan our neighborhoods for appropriate development. http://t.co/WJpvUMtKBA #oakmayor
525088764134031360,2014-10-23 00:58:11,The KPIX 5 poll released today shows Libby Schaaf continues to gain momentum. http://t.co/uHMWuZWV2w. #oakmayor #SchaafSurge
525082142489866240,2014-10-23 00:31:52,"New KPIX 5 Poll Shows the #SchaafSurge is Growing, Race is a Statistical Tie. http://t.co/uHMWuZWV2w #oakmayor via @CBSSF. #oakmayor"
525071257633423360,2014-10-22 23:48:37,It's time to believe in Oakland again | http://t.co/Tzkn8auBnZ | Learn why voters across Oakland back Libby. http://t.co/hgR24t1lwn
525039677619707904,2014-10-22 21:43:08,"RT @OakMayor14: The East #Oakland Building Healthy Communities’ Mayoral Candidate Forum is tonight, Wed., Oct. 22, at 6PM: http://t.co/e2Be…"
525014189123723265,2014-10-22 20:01:51,Libby was just interviewed by @philmatier of @matierandross fame regarding NEW @CBSSF #oakmayor poll results. Check back for details!
525004458149683200,2014-10-22 19:23:11,"Read Libby's Plan for Economic Revitalization, Oakland-style: http://t.co/nynq9S6aqF #oakmayor"
524974679010713600,2014-10-22 17:24:51,Honored and inspired to be endorsed by the Hon. @MaliaCohen of the SF Board of Supervisors. #schaafsurge  @EmergeCA http://t.co/sNiq6gjFkv
524961565611536385,2014-10-22 16:32:45,Take time today to listen to @KALW's 1-on-1 interview with Libby Schaaf. Audio: http://t.co/XgyN7s5L2b #oakmayor. @EmergeCA @OakMayor14
524710436961144833,2014-10-21 23:54:51,"Community colleges play a huge role in our economy. Proud to be backed by Ahmad Mansur, Dean of Workforce Development at Merritt College."
524704553136947202,2014-10-21 23:31:28,A proud Skyline High grad (Go Titans!) Libby has focused her entire life &amp; career on making Oakland better. Watch: https://t.co/G0nhPF97Kh
524701504465162241,2014-10-21 23:19:21,Tune In: @KALW will air an election special featuring all the #oakmayor candidates tonight at 7PM: http://t.co/oTkqQdcib5 #Oakland
524668057126334464,2014-10-21 21:06:27,RT @KALW: RT @OakMayor14: @KALW will air an election special featuring all the #oakmayor candidates tonight at 7PM: http://t.co/OmbcERfHM8 …
524668045721993216,2014-10-21 21:06:24,"RT @KALW: Hey, @OKcouncil. We’d love your help in promoting tomorrow’s #oakmayor show! It will air at 7pm &amp; stream online at http://t.co/MA…"
524664900308590593,2014-10-21 20:53:54,"Thrilled to have the support of Jonathan Klein, (Executive Director of @GOPublicSchools, ORG listed for identification purpose only.)"
524631275886223360,2014-10-21 18:40:18,@OakMayor14 Libby is one of 3 candidates to earn an endorsement.
524629336775610368,2014-10-21 18:32:35,Education Leaders stand with Libby. We're extremely proud to have the support of @PeraltaColleges Trustee Meredith Brown. #OakEdVoter
524621645760053248,2014-10-21 18:02:02,@jessicaestewart @GOPublicSchools This was a great forum! And we're proud to highlight our supporters in the ED community today!
524621162588823552,2014-10-21 18:00:06,"RT @OakMayor14: .@KALW will air an election special featuring all the #oakmayor candidates tonight, Tues., Oct. 21, at 7PM: http://t.co/zXk…"
524619331888349184,2014-10-21 17:52:50,Education Leaders back Libby! Thank you James Harris (Dist7) + Rosanne Torres (Dist5) of the #OUSD Board of Education for your support!
524618298848075776,2014-10-21 17:48:44,RT @gtrine: Just dropped off our mail in ballots! Two more votes for @LibbyForMayor! #OakMayor
524599837929398272,2014-10-21 16:35:22,"The Hon. David Kakashiba, President of the Oakland Board of Education &amp; District 2 has endorsed Libby Schaaf for Mayor."
524585147065049089,2014-10-21 15:37:00,"Did you hear Libby's conversation with @KALW about her plan to create a safer, smarter Oakland? Listen: http://t.co/JAmuVWBKNW #oakmayor"
524581753130741761,2014-10-21 15:23:30,Our campaign is proud to have earned the endorsement of Black Women Organized for Political Action. #oakmayor
524452865041920002,2014-10-21 06:51:21,"Thank You @LukasOakland, North Hills Community Assoc and The League of Women Voters for hosting Mayoral Candidate Forum tonight."
524445598309560320,2014-10-21 06:22:29,RT @AceDblDwn: Schaaf surge in latest Oakland mayoral poll!! http://t.co/Cska8RLdEv
524438069999448064,2014-10-21 05:52:34,Register to vote. Only 1 hour left! http://t.co/7CJkVBIIVh
524437486680809472,2014-10-21 05:50:15,RT @transpoakland: What is great transportation? Read our platform here: http://t.co/0y8jPsK2Hw
524417001309995008,2014-10-21 04:28:50,RT @transpoakland: Vols had a blast phone-banking for @libbyformayor tonight. Other volunteer opportunities: http://t.co/n1ifrEY4VN http://…
524410608259579906,2014-10-21 04:03:26,Have you looked at the calendar? Election Day is almost here! Can't make a forum? Go to Libby's issue page! http://t.co/bIVEj8bz0i #oakmayor
524404748519084032,2014-10-21 03:40:09,RT @OKcouncil: You only have until 11:59 tonight (10/20) to register to vote in the Nov. 4 election. Register online now! http://t.co/eBEku…
524402231190102016,2014-10-21 03:30:09,@transpoakland thank you!
524363448197447681,2014-10-21 00:56:02,.@Derailluer Read Libby's plan to improve pedestrian/bicyclist safety + promote alternative forms of transport in OAK http://t.co/dJle6jyRmu
524361547208876032,2014-10-21 00:48:29,RT @RebeccaForBART: RT @libbyformayor Read Libby's plan to make Oakland neighborhoods livable &amp; our transportation sustainable. http://t.co…
524360942289571840,2014-10-21 00:46:05,RT @OKcouncil: You only have a few hours left to register to vote in the Nov. 4 election. Learn more/register online now: http://t.co/usZli…
524349608785223680,2014-10-21 00:01:03,RT @votolatino: California! Today is your LAST CHANCE to register to vote in November's election! Register---&gt;http://t.co/A22svlAosH https:…
524336982848065536,2014-10-20 23:10:53,RT @susie_c: Excited to do a ranked choice voting ~explainer~ before the Oakland elections
524334750517821440,2014-10-20 23:02:00,Can't make it to a forum because of your busy schedule? Check out the issues section on Libby's website! http://t.co/bIVEj8bz0i #oakmayor
524303004086718464,2014-10-20 20:55:51,Tonight: North Hills Community Assoc and League of Women Voters Mayoral Candidate Forum | 7-9PM at the Highlands Country Club #oakmayor
524299698685759488,2014-10-20 20:42:43,Are bike/pedestrian issues important to you? Because they're important to us. http://t.co/pirvdYpCpJ @TransForm_Alert @BikeBlogChris
524295531942526978,2014-10-20 20:26:10,The combination of endorsements  from @JerryBrownGov &amp; the @EastBayExpress has given Libby major momentum. http://t.co/N6p4rcmWCg.
524268746903285761,2014-10-20 18:39:44,Have you read Libby's answer to the @OakMayor14 #oakmayor question on bike/ped issues: http://t.co/pirvdYpCpJ @walkoakbikeoak @BikeEastBay
524267892318023680,2014-10-20 18:36:20,RT @tdlove5: Another #oakmayor forum tonight at Hillers Highlands Club. 7-9 pm #oakland http://t.co/xrfkIbWI1U
524265564559384576,2014-10-20 18:27:05,RT @JasRoss: The Oakland Mayor’s Race is getting interesting. http://t.co/BZJQi9Ec2a
524265519814565888,2014-10-20 18:26:54,"RT @sanfranmag: Does Libby Schaaf have the inside track on the Oakland mayor’s race?
http://t.co/X22EmcZvDH http://t.co/DkpS18wkfD"
524251021447417856,2014-10-20 17:29:18,"From @beyondchron: The @EastBayExpress endorsement ""certified Schaaf as a hard-working and courageous progressive."" http://t.co/toU2bglZcT"
524246281753870336,2014-10-20 17:10:28,"""Schaaf’s Momentum"" is the story of the day in @beyondchron. Read it here: http://t.co/FJ8cIhL9Ga #oakmayor"
524221811999793152,2014-10-20 15:33:14,"Today is the last day to register to vote in #CA! Register now at http://t.co/jvVbDaXpWH. Get up, get out, and get registered to vote."
524085462923628544,2014-10-20 06:31:26,@MapLight thank you for tweeting this! #VotingMatters
524085078121390080,2014-10-20 06:29:54,RT @MapLight: TOMORROW is the last day to register to vote in #CA! Register now at http://t.co/3qha0beXpg because #VotingMatters. #CAPoliti…
524078459916525568,2014-10-20 06:03:36,The last day to register to vote for this election is MONDAY October 20. http://t.co/7CJkVBIIVh #protip #oakland @OakMayor14 #oakmayor
524075586189131777,2014-10-20 05:52:11,We pack a lot into each weekend; imagine what we could accomplish over 4 yrs. Join us for #Knocktoberfest! http://t.co/4fUllVPcDX
524068583962202112,2014-10-20 05:24:21,@NoahFinneburgh why not?! Alliteration isn't for everyone:) Good idea.
523953166274940929,2014-10-19 21:45:44,Joseph's #LibbyMobile is outfitted for a final push to Election Day! 16 days left. Got Signs? #schaafsurge http://t.co/dcBlDNi5HJ
523939482169376768,2014-10-19 20:51:21,.@AntietamDesigns ... And proud of it!! #shopoakland #schaafsurge #madeinoakland
523938876813889536,2014-10-19 20:48:57,"Walk Oakland, Bike Oakland, Vote Oakland! Team Libby is out in force today. #schaafsurge #teamlibby #oakmayor http://t.co/VONNMdQu0C"
523925919077920768,2014-10-19 19:57:27,"What can you do for Oakland in 16 days? Make calls, knock doors, or have just one more chat w/ a neighbor? #oakmayor http://t.co/e6cq68TBEV"
523895378416906240,2014-10-19 17:56:06,"""V"" is for Volunteer &amp; Vince who leads the charge for us at the @JackLondonSq Farmers Market! #schaafsurge http://t.co/tyM8rFZ8vz"
523886973316890625,2014-10-19 17:22:42,"Win the ground game, win the election. It's that simple. Help us reach EVERY voter! Join Us! #Knocktober #schaafsurge http://t.co/EB8hm4FwUH"
523883938591166464,2014-10-19 17:10:38,Signs of the #schaafsurge are being spotted all over town. Thanks to the Teamsters Local 70 for getting them out! http://t.co/tzQ92gnd3Z
523664528794324993,2014-10-19 02:38:47,Let's make it easier for Oakland-grown businesses to open their doors faster. http://t.co/b8tHn3kaBM #schaafsurge
523647779273330690,2014-10-19 01:32:14,"Thank you for the warm welcome, Lande Ajose! #teamlibby #schaafsurge http://t.co/J3MatrcdYC"
523606310642659328,2014-10-18 22:47:27,Are you ready to help us take the #schaafsurge to the next level? Sign up to volunteer today!https://t.co/nrgIJ4prNc
523598654674718720,2014-10-18 22:17:01,RT @AntietamDesigns: wow!  @libbyformayor has our earrings on in the voter's guide! #oakmayor http://t.co/sc0968C3sA
523591210191949824,2014-10-18 21:47:27,We are at @YouthUpRising today participating in a community dialogue about making our city safer  #resistviolencetogether #schaafsurge
523589723915177984,2014-10-18 21:41:32,RT @breakingoaknews: City celebrates new Kiva Zip-funded local businesses: Oakland City Council member Libby Schaaf was admiring artwork… h…
523577962344374272,2014-10-18 20:54:48,Libby is helping our city's fabulous entrepreneurs succeed and growing a sustainable economy. https://t.co/eH8iFmtpSX #schaafsurge
523550594074542080,2014-10-18 19:06:03,Libby is already delivering on her plan to grow + support small businesses in Oakland . https://t.co/eH8iFmtpSX
523274618145370112,2014-10-18 00:49:25,Oakland - An Arts City #constantcontact http://t.co/PFdd9mM73H
523200510992461824,2014-10-17 19:54:57,RT @transpoakland: Music to our ears: @libbyformayor's policy paper on livable neighborhoods &amp; sustainable transportation http://t.co/fLd7n…
523200230498377729,2014-10-17 19:53:50,@DanMSiegel @bryanparker2014 @joe4mayor  The @libbyformayor campaign had NOTHING to do w that strange mailer.
523199737122410496,2014-10-17 19:51:52,RT @peterlmay: Great news that Libby Schaaf has surged to second in Oakland mayor race -- momentum is in her favor-- http://t.co/MZGiKPZHpJ…
523195643410411520,2014-10-17 19:35:36,"Read Libby's plan to make #Oakland one of the most dynamic, vibrant cities on the planet. http://t.co/mnLA0cnibo #SchaafSurge #transitaccess"
523163251429736448,2014-10-17 17:26:53,Read Libby's plan to make Oakland neighborhoods livable and our transportation sustainable.  http://t.co/mnLA0cnibo #oakmayor #SchaafSurge
523141275877257216,2014-10-17 15:59:34,RT @eastbayjake: I spent an hour talking to other #oakmayor education forum attendees and @libbyformayor was the clear favorite on educatio…
522891507909414915,2014-10-16 23:27:05,Attn #oakmayor tweeters: @GOPublicSchools has asked us to [also] use #oakedvoter for tonight's forum. http://t.co/iB1efNyhRB @OakMayor14
522876190227324929,2014-10-16 22:26:12,Tenant protection law advances through CED committee with support from @libbyformayor &amp; @LynetteGM. #oakmtg http://t.co/EPM0zsCni6 #oakmayor
522857956677664771,2014-10-16 21:13:45,RT @matthai: One thing I love about Oakland is the phenomenal level of online engagement. @OakMayor14 &amp; http://t.co/GMVr9QmOB5 are latest e…
522857876042170368,2014-10-16 21:13:26,"RT @OakMayor14: .@GOPublicSchools #oakmayor forum is tonight, Oct. 16 and the African American Chamber's forum is tomorrow, Oct. 17: http:/…"
522837336371916801,2014-10-16 19:51:49,The polls show Libby is surging! The @EastBayExpress explains why in their endorsement. Read it here: http://t.co/toU2bglZcT
522805393504751616,2014-10-16 17:44:53,The Oakland Civil Liberties Alliance has endorsed Libby Schaaf for Mayor. #oakmayor
522626755001982978,2014-10-16 05:55:02,The momentum is on our side. Catch Libby tomorrow at the Education in Oakland #oakmayor Forum 6PM-7PM at Waterfront Hotel (10 Washington St)
522577310176645120,2014-10-16 02:38:34,It's a Family Affair! Play an active role in shaping the future of #Oakland. Volunteer this #Knocktober 4 Team Libby. http://t.co/JFRSD1LQBD
522561800722980864,2014-10-16 01:36:56,"Check out Libby's plan to bring a Transparent, Responsive &amp;
Innovative City Government to Oakland? Read+Share+Vote!
http://t.co/qYkPycXhuv"
522541880576188416,2014-10-16 00:17:47,"Read and share Libby's plan to deliver accountable, transparent and innovative Government to Oakland http://t.co/dgOjnVXMMS #oakmayor"
522514444614524928,2014-10-15 22:28:46,RT @joegarofoli: The East Bay Express endorses @libbyformayor Libby Schaaf for Mayor of Oakland http://t.co/GAacSILI5o
522479194739974144,2014-10-15 20:08:41,Endorsements are great but we gotta peddle hard thru Election Day! Thx @transpoakland! #oakmayor @walkoakbikeoak http://t.co/uErYnFXbQT
522474685875769344,2014-10-15 19:50:46,"The @EastBayExpress endorsement calls Libby ""courageous"" and ""the most consistent advocate for good-government reform."" #oakmayor @EmergeCA"
522472589159960576,2014-10-15 19:42:27,RT @RebeccaForBART: MT @dto510 EBX's endorsement of @libbyformayor: most progressive #oakmayor candidate who can get things done: http://t.…
522450270249185280,2014-10-15 18:13:45,RT @dto510: EBX's endorsement of @libbyformayor: most progressive #oakmayor candidate who can get things done (&amp; ethical too!): http://t.co…
522444810771111936,2014-10-15 17:52:04,RT @OKcouncil: New #Oakland mayoral poll shows @Kaplan4Oakland still leading #oakmayor race and @libbyformayor moving to 2nd place. http://…
522431931766423552,2014-10-15 17:00:53,"""We admire Schaaf's courage. She was one of the first major candidates to strongly back #MeasureFF"" -@EastBayExpress http://t.co/ucdzprEk9w"
522429199454576640,2014-10-15 16:50:02,RT @transpoakland: The @EastBayExpress agrees: @libbyformayor and @Abel_Guillen are top picks http://t.co/Tjk756EtBg
522402104569114624,2014-10-15 15:02:22,"The East Bay Express: ""Vote Libby for Mayor."" http://t.co/nF8Ydq5cpk"
